2024-03-18 11:05:49,934 INFO    StreamThr :1543 [internal.py:wandb_internal():86] W&B internal server running at pid: 1543, started at: 2024-03-18 11:05:49.933864
2024-03-18 11:06:43,706 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:06:48,708 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:06:50,401 DEBUG   SystemMonitor:1543 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-18 11:06:50,403 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:06:52,318 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:06:53,566 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:06:53,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:06:53,568 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:06:54,661 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:06:59,661 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:04,662 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:08,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:07:08,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:07:08,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:07:09,696 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:14,696 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:19,697 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:20,403 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:07:23,566 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:07:23,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:07:23,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:07:25,640 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:30,640 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:36,334 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:07:36,529 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:38,566 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:07:38,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:07:38,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:07:41,729 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:46,730 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:50,404 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:07:52,405 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:07:53,566 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:07:53,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:07:53,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:07:57,697 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:02,697 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:07,699 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:08,566 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:08:08,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:08:08,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:08:12,735 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:17,736 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:20,405 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:08:23,405 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:23,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:08:23,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:08:23,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:08:28,689 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:32,484 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-18 11:08:32,484 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: log_artifact
2024-03-18 11:08:32,499 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: partial_history
2024-03-18 11:08:33,017 INFO    wandb-upload_1:1543 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpzp9x1ka5
2024-03-18 11:08:33,355 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_created():271] file/dir created: /project/wandb/run-20240318_110549-17slx6vc/files/media/table/data_1_7f7f5ff476eed46ae015.table.json
2024-03-18 11:08:33,356 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/media/table
2024-03-18 11:08:33,663 INFO    SenderThread:1543 [sender.py:send_request_log_artifact():1431] logged artifact run-17slx6vc-data - {'id': 'QXJ0aWZhY3Q6NzYxMDEzNjAx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0OTk0MzU5OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzYxMDExNzU0', 'versionIndex': 0}}}
2024-03-18 11:08:33,664 DEBUG   SenderThread:1543 [sender.py:send():378] send: files
2024-03-18 11:08:33,664 INFO    SenderThread:1543 [sender.py:_save_file():1365] saving file media/table/data_1_7f7f5ff476eed46ae015.table.json with policy now
2024-03-18 11:08:33,664 DEBUG   SenderThread:1543 [sender.py:send():378] send: history
2024-03-18 11:08:33,664 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: summary_record
2024-03-18 11:08:33,666 INFO    SenderThread:1543 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-18 11:08:33,943 INFO    wandb-upload_0:1543 [upload_job.py:push():131] Uploaded file /tmp/tmpvsd5tojkwandb/0r27jb3p-media/table/data_1_7f7f5ff476eed46ae015.table.json
2024-03-18 11:08:34,355 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:08:34,356 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/wandb-summary.json
2024-03-18 11:08:34,409 INFO    wandb-upload_1:1543 [upload_job.py:push():131] Uploaded file /tmp/tmpvsd5tojkwandb/4x6l5qd2-media/table/data_1_7f7f5ff476eed46ae015.table.json
2024-03-18 11:08:34,666 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:36,356 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:08:38,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:08:38,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:08:38,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:08:39,694 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:44,695 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:49,696 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:08:50,405 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:08:53,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:08:53,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:08:53,569 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:08:54,364 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:08:55,662 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:00,662 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:05,664 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:08,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:09:08,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:09:08,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:09:11,650 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:16,650 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:20,414 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:09:22,414 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:23,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:09:23,567 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:09:23,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:09:27,666 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:32,666 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:38,229 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:38,380 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /project/wandb/run-20240318_110549-17slx6vc/files/output.log
2024-03-18 11:09:38,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:09:38,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:09:38,569 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:09:43,749 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:48,750 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:50,407 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:09:53,567 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:09:53,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:09:53,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:09:54,686 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:09:59,686 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:04,687 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:08,568 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:10:08,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:10:08,609 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:10:09,719 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:14,720 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:19,721 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:20,407 DEBUG   SenderThread:1543 [sender.py:send():378] send: stats
2024-03-18 11:10:23,568 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 11:10:23,568 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: stop_status
2024-03-18 11:10:23,613 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 11:10:25,703 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:30,703 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:35,704 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 11:10:37,320 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-18 11:10:37,320 DEBUG   SenderThread:1543 [sender.py:send_request():405] send_request: log_artifact
2024-03-18 11:10:37,335 DEBUG   HandlerThread:1543 [handler.py:handle_request():146] handle_request: partial_history
2024-03-18 11:10:37,404 INFO    Thread-12 :1543 [dir_watcher.py:_on_file_created():271] file/dir created: /project/wandb/run-20240318_110549-17slx6vc/files/media/table/data_2_f9472f2c82fc19efb3f1.table.json
